        x              y       Side   Disk   Ring   Module
      -12.5959      3.22225      1      12      2      13
      -11.9562      3.20141      1      12      2      13
      -11.9008      3.23857      1      12      2      13
      -13.8426      3.93361      1      12      2      13
      -9.98667      2.67665      1      12      2      13
      -10.7125      2.99707      1      12      2      13
      -12.9127      3.77201      1      12      2      13
      -9.77197      2.74462      1      12      2      13
      -11.0331      3.20246      1      12      2      13
      -11.025      3.22546      1      12      2      13
      -13.7573      4.18221      1      12      2      13
      -11.1246      3.26457      1      12      2      13
      -12.9036      3.88879      1      12      2      13
      -11.3838      3.38242      1      12      2      13
      -12.3131      3.78809      1      12      2      13
      -12.3601      3.82043      1      12      2      13
      -10.9999      3.35773      1      12      2      13
      -11.8631      3.71008      1      12      2      13
      -13.5633      4.33768      1      12      2      13
      -10.2596      3.29109      1      12      2      13
      -13.4721      4.47705      1      12      2      13
      -11.9279      4.19173      1      12      2      13
      -12.9853      4.64309      1      12      2      13
      -12.9582      4.6423      1      12      2      13
      -13.3793      4.80285      1      12      2      13
      -12.4383      4.53056      1      12      2      13
      -12.5174      4.56627      1      12      2      13
      -10.2619      3.78927      1      12      2      13
      -12.2642      4.5947      1      12      2      13
      -9.61873      3.87971      1      12      2      13
      -11.9638      4.75588      1      12      2      13
      -12.9812      5.14752      1      12      2      13
      -9.91351      4.21947      1      12      2      13
      -10.8673      4.56149      1      12      2      13
      -10.9573      4.62018      1      12      2      13
      -10.0083      4.37298      1      12      2      13
      -10.4271      4.54018      1      12      2      13
      -9.53      4.28486      1      12      2      13
      -10.1394      4.54383      1      12      2      13
      -11.9134      5.20299      1      12      2      13
      -9.34797      4.32007      1      12      2      13
      -10.6679      4.84634      1      12      2      13
      -11.8801      5.26812      1      12      2      13
      -9.33885      4.42373      1      12      2      13
      -12.1399      5.43496      1      12      2      13
      -9.61868      4.60735      1      12      2      13
      -12.8947      5.76352      1      12      2      13
      -12.513      5.63786      1      12      2      13
      -11.9434      5.57197      1      12      2      13
      -10.2965      5.03451      1      12      2      13
      -11.8337      5.73396      1      12      2      13
      -9.90919      5.11086      1      12      2      13
      -10.7821      5.49578      1      12      2      13
      -12.6055      6.16558      1      12      2      13
      -8.97101      4.91236      1      12      2      13
      -12.5857      6.19192      1      12      2      13
      -10.8477      -0.375665      1      12      2      14
      -12.7213      -0.0748192      1      12      2      14
      -10.8397      -0.274264      1      12      2      14
      -11.1899      -0.163935      1      12      2      14
      -12.6897      0.0272785      1      12      2      14
      -13.6672      0.203841      1      12      2      14
      -12.9697      0.22487      1      12      2      14
      -12.4271      0.211539      1      12      2      14
      -14.3412      0.4813      1      12      2      14
      -10.3864      0.260855      1      12      2      14
      -10.9715      0.343519      1      12      2      14
      -10.7266      0.569481      1      12      2      14
      -12.4331      0.784232      1      12      2      14
      -12.7982      0.85212      1      12      2      14
      -12.8372      0.864349      1      12      2      14
      -10.4641      0.644464      1      12      2      14
      -13.5151      1.07816      1      12      2      14
      -11.4017      0.907657      1      12      2      14
      -13.7944      1.22098      1      12      2      14
      -13.4904      1.2471      1      12      2      14
      -13.5121      1.31244      1      12      2      14
      -11.4823      1.08624      1      12      2      14
      -12.7271      1.3045      1      12      2      14
      -10.9313      1.14744      1      12      2      14
      -10.3541      1.5313      1      12      2      14
      -11.4171      1.66508      1      12      2      14
      -11.742      1.70672      1      12      2      14
      -11.6286      1.77193      1      12      2      14
      -10.213      1.72565      1      12      2      14
      -10.9837      1.84537      1      12      2      14
      -11.4321      1.88942      1      12      2      14
      -12.1559      1.99237      1      12      2      14
      -13.031      2.09468      1      12      2      14
      -11.4078      1.92569      1      12      2      14
      -10.0606      1.81162      1      12      2      14
      -12.8134      2.14836      1      12      2      14
      -10.8929      1.93559      1      12      2      14
      -12.0788      2.22961      1      12      2      14
      -12.1635      2.28307      1      12      2      14
      -11.0273      2.451      1      12      2      14
      -11.8174      2.58318      1      12      2      14
      -11.857      2.67821      1      12      2      14
      -11.1763      2.63946      1      12      2      14
      -13.6373      2.97288      1      12      2      14
      -13.4558      2.97409      1      12      2      14
      -14.1049      3.05694      1      12      2      14
      -14.0899      3.06912      1      12      2      14
      -11.8816      2.90724      1      12      2      14
      -14.0506      3.1493      1      12      2      14
      -11.5743      -2.86224      1      12      2      15
      -10.1357      -2.66534      1      12      2      15
      -12.785      -2.78943      1      12      2      15
      -10.8141      -2.54555      1      12      2      15
      -11.3756      -2.55812      1      12      2      15
      -12.1447      -2.53948      1      12      2      15
      -12.5238      -2.57214      1      12      2      15
      -12.0478      -2.50492      1      12      2      15
      -9.90979      -2.25584      1      12      2      15
      -12.2967      -2.5021      1      12      2      15
      -14.0651      -2.698      1      12      2      15
      -10.5559      -2.2445      1      12      2      15
      -11.5235      -2.33024      1      12      2      15
      -14.0454      -2.56946      1      12      2      15
      -13.7696      -2.51376      1      12      2      15
      -10.2094      -2.10004      1      12      2      15
      -11.1201      -2.15485      1      12      2      15
      -12.6219      -2.2268      1      12      2      15
      -11.6221      -2.08059      1      12      2      15
      -12.834      -2.05467      1      12      2      15
      -11.4269      -1.84601      1      12      2      15
      -13.6527      -2.07877      1      12      2      15
      -14.0851      -2.06614      1      12      2      15
      -10.9394      -1.52262      1      12      2      15
      -11.6972      -1.59343      1      12      2      15
      -11.7697      -1.57519      1      12      2      15
      -10.8665      -1.45455      1      12      2      15
      -10.0224      -1.2563      1      12      2      15
      -10.5915      -1.30249      1      12      2      15
      -13.4869      -1.53595      1      12      2      15
      -12.5533      -1.42392      1      12      2      15
      -11.996      -1.3551      1      12      2      15
      -12.2061      -1.3687      1      12      2      15
      -10.9667      -1.19161      1      12      2      15
      -10.3916      -1.10921      1      12      2      15
      -10.6411      -0.983858      1      12      2      15
      -11.619      -1.06339      1      12      2      15
      -11.0388      -0.998183      1      12      2      15
      -10.6589      -0.882715      1      12      2      15
      -10.1051      -0.701184      1      12      2      15
      -13.4354      -1.00938      1      12      2      15
      -11.1975      -0.752198      1      12      2      15
      -13.8737      -1.05373      1      12      2      15
      -13.773      -0.963595      1      12      2      15
      -13.0277      -0.782507      1      12      2      15
      -10.9837      -0.503781      1      12      2      15
      -11.8769      -0.534398      1      12      2      15
      -12.1856      -0.566663      1      12      2      15
      -10.7985      -0.269492      1      12      2      15
      -12.6267      -0.407546      1      12      2      15
      -13.5391      -0.44679      1      12      2      15
      -11.3628      -0.155709      1      12      2      15
      -10.6348      -0.0422348      1      12      2      15
      -13.7473      -0.387227      1      12      2      15
      -11.2056      0.0352912      1      12      2      15
      -12.6841      -0.0768946      1      12      2      15
      -10.7988      0.154955      1      12      2      15
      -10.3336      0.253357      1      12      2      15
      -14.2946      -0.179487      1      12      2      15
      -12.6549      0.0219917      1      12      2      15
      -12.3028      0.205363      1      12      2      15
      -12.7165      0.210661      1      12      2      15
      -13.8236      0.111702      1      12      2      15
      -10.2028      -5.33272      1      12      2      16
      -10.0356      -5.2345      1      12      2      16
      -10.9305      -5.47346      1      12      2      16
      -10.9386      -5.46239      1      12      2      16
      -10.0999      -5.16369      1      12      2      16
      -10.109      -5.11582      1      12      2      16
      -12.5717      -5.95896      1      12      2      16
      -11.8411      -5.68266      1      12      2      16
      -9.97883      -5.03716      1      12      2      16
      -10.7039      -5.2504      1      12      2      16
      -12.0074      -5.60131      1      12      2      16
      -10.0637      -4.88146      1      12      2      16
      -12.3144      -5.6637      1      12      2      16
      -9.50169      -4.66891      1      12      2      16
      -9.67949      -4.7064      1      12      2      16
      -12.4129      -5.48692      1      12      2      16
      -11.9836      -5.33605      1      12      2      16
      -10.8834      -4.9034      1      12      2      16
      -12.1325      -5.28531      1      12      2      16
      -12.0139      -5.18864      1      12      2      16
      -11.9088      -5.00412      1      12      2      16
      -10.9887      -4.63259      1      12      2      16
      -9.85892      -4.20373      1      12      2      16
      -12.0448      -4.91514      1      12      2      16
      -9.28401      -3.92694      1      12      2      16
      -11.746      -4.74175      1      12      2      16
      -10.5242      -4.29302      1      12      2      16
      -11.1352      -4.4565      1      12      2      16
      -12.3487      -4.76898      1      12      2      16
      -10.9261      -4.24365      1      12      2      16
      -9.52833      -3.74401      1      12      2      16
      -12.6226      -4.65631      1      12      2      16
      -12.5881      -4.63909      1      12      2      16
      -10.2189      -3.78784      1      12      2      16
      -11.5268      -4.21639      1      12      2      16
      -12.3266      -4.477      1      12      2      16
      -10.7257      -3.80262      1      12      2      16
      -11.4281      -3.83169      1      12      2      16
      -10.3207      -3.2982      1      12      2      16
      -10.3156      -3.28244      1      12      2      16
      -11.1954      -3.49635      1      12      2      16
      -11.5356      -3.61529      1      12      2      16
      -9.81024      -2.97132      1      12      2      16
      -10.4501      -3.17095      1      12      2      16
      -11.2909      -3.43563      1      12      2      16
      -10.5154      -3.13582      1      12      2      16
      -10.148      -2.91272      1      12      2      16
      -12.0736      -3.50258      1      12      2      16
      -11.3107      -3.17683      1      12      2      16
      -11.9759      -3.35747      1      12      2      16
      -13.1415      -3.75474      1      12      2      16
      -11.1582      -3.05712      1      12      2      16
      -10.1605      -2.66985      1      12      2      16
      -13.2844      -3.61904      1      12      2      16
      -11.5185      -2.84573      1      12      2      16
      -9.93856      -2.2685      1      12      2      16
      -10.8447      -2.55112      1      12      2      16
      -13.0489      -3.26148      1      12      2      16
      -10.2302      -2.13218      1      12      2      16
      -12.1195      -2.7652      1      12      2      16
      -11.153      -2.3747      1      12      2      16
      -11.1349      -2.36581      1      12      2      16
      -11.5093      -2.45438      1      12      2      16
      -12.0616      -2.53659      1      12      2      16
      -12.1205      -2.51969      1      12      2      16
      -11.1584      -2.14707      1      12      2      16
      -10.3477      -8.48713      1      12      2      17
      -9.64642      -8.03502      1      12      2      17
      -8.35162      -7.04725      1      12      2      17
      -8.54111      -7.12202      1      12      2      17
      -8.39923      -6.95266      1      12      2      17
      -8.10664      -6.72207      1      12      2      17
      -8.35779      -6.86807      1      12      2      17
      -9.06377      -7.22859      1      12      2      17
      -8.40286      -6.7399      1      12      2      17
      -8.55241      -6.80651      1      12      2      17
      -10.509      -8.03592      1      12      2      17
      -8.53054      -6.53668      1      12      2      17
      -8.61715      -6.56822      1      12      2      17
      -10.6402      -7.71515      1      12      2      17
      -8.18616      -6.18152      1      12      2      17
      -9.32375      -6.85498      1      12      2      17
      -10.9737      -7.88857      1      12      2      17
      -9.55584      -6.96411      1      12      2      17
      -9.27597      -6.74283      1      12      2      17
      -10.3881      -7.44401      1      12      2      17
      -11.5712      -8.16728      1      12      2      17
      -10.3383      -7.38552      1      12      2      17
      -8.7593      -6.32316      1      12      2      17
      -10.8749      -7.57828      1      12      2      17
      -8.84159      -6.28629      1      12      2      17
      -9.54037      -6.60431      1      12      2      17
      -9.52111      -6.54088      1      12      2      17
      -8.58137      -5.45846      1      12      2      17
      -9.08003      -5.71864      1      12      2      17
      -8.56201      -5.33874      1      12      2      17
      -10.2904      -6.37039      1      12      2      17
      -8.95459      -5.5231      1      12      2      17
      -11.2162      -6.89152      1      12      2      17
      -9.66364      -5.86243      1      12      2      17
      -10.7324      -6.5325      1      12      2      17
      -10.4316      -6.29623      1      12      2      17
      -9.12644      -5.40014      1      12      2      17
      -10.5626      -6.20065      1      12      2      17
      -10.1156      -5.91464      1      12      2      17
      -10.8139      -6.34633      1      12      2      17
      -11.3563      -6.61211      1      12      2      17
      -11.6559      -6.76741      1      12      2      17
      -9.11423      -5.13732      1      12      2      17
      -10.9905      -6.30987      1      12      2      17
      -9.29499      -5.08014      1      12      2      17
      -11.9499      -6.71148      1      12      2      17
      -10.4801      -5.76737      1      12      2      17
      -10.5483      -5.69641      1      12      2      17
      -9.95344      -5.26948      1      12      2      17
      -10.3313      -5.43016      1      12      2      17
      -10.1114      -5.2816      1      12      2      17
      -10.1714      -5.31783      1      12      2      17
      -10.9667      -5.80211      1      12      2      17
      -9.75683      -4.96141      1      12      2      17
      -9.08698      -4.52206      1      12      2      17
      -12.3407      -6.55098      1      12      2      17
      -9.47245      -4.64247      1      12      2      17
      -10.9558      -5.5184      1      12      2      17
      -10.0291      -4.86677      1      12      2      17
      -9.73127      -4.50578      1      12      2      17
      -11.3349      -5.21609      1      12      2      17
      -10.8498      -4.89673      1      12      2      17
      -11.9603      -5.5945      1      12      2      17
      -9.47016      -4.02515      1      12      2      17
      -9.02444      -11.319      1      12      2      18
      -7.0184      -9.2899      1      12      2      18
      -6.88546      -9.06376      1      12      2      18
      -7.87713      -9.94612      1      12      2      18
      -6.58998      -8.64228      1      12      2      18
      -6.9687      -8.99979      1      12      2      18
      -6.98561      -8.75635      1      12      2      18
      -7.4764      -9.1009      1      12      2      18
      -7.12154      -8.71952      1      12      2      18
      -6.51535      -8.06561      1      12      2      18
      -7.13758      -8.46279      1      12      2      18
      -8.68028      -9.97831      1      12      2      18
      -7.35056      -8.64625      1      12      2      18
      -9.50956      -10.5224      1      12      2      18
      -6.87478      -7.84777      1      12      2      18
      -8.05031      -8.99422      1      12      2      18
      -7.58041      -8.50134      1      12      2      18
      -6.84592      -7.72089      1      12      2      18
      -7.52726      -8.34212      1      12      2      18
      -7.80688      -8.61467      1      12      2      18
      -8.66496      -9.45859      1      12      2      18
      -7.49884      -8.144      1      12      2      18
      -7.02599      -7.63992      1      12      2      18
      -9.24563      -9.85187      1      12      2      18
      -9.42684      -9.98214      1      12      2      18
      -9.09659      -9.53967      1      12      2      18
      -9.95626      -10.2739      1      12      2      18
      -7.59436      -7.72413      1      12      2      18
      -7.83714      -7.96144      1      12      2      18
      -9.26628      -9.37815      1      12      2      18
      -8.31969      -8.37087      1      12      2      18
      -9.90188      -9.91769      1      12      2      18
      -9.87678      -9.81537      1      12      2      18
      -7.26216      -7.18961      1      12      2      18
      -10.0363      -9.95315      1      12      2      18
      -7.32318      -7.18699      1      12      2      18
      -10.248      -9.98213      1      12      2      18
      -7.46466      -7.15877      1      12      2      18
      -8.09769      -7.78584      1      12      2      18
      -8.1059      -7.76032      1      12      2      18
      -10.1123      -9.76393      1      12      2      18
      -7.84893      -7.355      1      12      2      18
      -9.32709      -8.76516      1      12      2      18
      -8.1278      -7.52919      1      12      2      18
      -8.63098      -7.83136      1      12      2      18
      -9.95273      -9.14476      1      12      2      18
      -8.2289      -7.37146      1      12      2      18
      -10.2245      -9.26946      1      12      2      18
      -8.60404      -7.63345      1      12      2      18
      -9.89054      -8.66893      1      12      2      18
      -7.7736      -6.51238      1      12      2      18
      -8.3384      -7.0779      1      12      2      18
      -9.37034      -8.01791      1      12      2      18
      -9.40395      -8.02127      1      12      2      18
      -8.12948      -6.73464      1      12      2      18
      -8.45332      -6.9913      1      12      2      18
      -8.57188      -7.08511      1      12      2      18
      -10.0921      -8.5523      1      12      2      18
      -9.68678      -8.0515      1      12      2      18
      -8.71765      -7.0541      1      12      2      18
      -10.4584      -8.78068      1      12      2      18
      -8.43193      -6.71535      1      12      2      18
      -8.56096      -6.55801      1      12      2      18
      -8.20877      -6.20228      1      12      2      18
      -8.64234      -6.58989      1      12      2      18
      -10.0664      -7.94416      1      12      2      18
      -9.28172      -7.08319      1      12      2      18
      -9.37296      -7.16008      1      12      2      18
      -8.65759      -6.30563      1      12      2      18
      -5.57013      -11.9638      1      12      2      19
      -5.61977      -11.8971      1      12      2      19
      -5.05413      -10.6445      1      12      2      19
      -5.84475      -11.874      1      12      2      19
      -4.52622      -9.74322      1      12      2      19
      -5.86013      -11.7815      1      12      2      19
      -6.42656      -12.5962      1      12      2      19
      -4.96685      -10.1659      1      12      2      19
      -6.65537      -12.819      1      12      2      19
      -6.37993      -12.2235      1      12      2      19
      -4.99614      -9.97149      1      12      2      19
      -5.65484      -10.8346      1      12      2      19
      -6.04947      -11.367      1      12      2      19
      -4.70858      -9.22991      1      12      2      19
      -6.85359      -12.5644      1      12      2      19
      -5.58368      -10.43      1      12      2      19
      -4.91109      -9.32259      1      12      2      19
      -5.52379      -10.2548      1      12      2      19
      -5.78963      -10.5134      1      12      2      19
      -6.70351      -11.961      1      12      2      19
      -6.24331      -11.0087      1      12      2      19
      -7.10512      -12.2668      1      12      2      19
      -6.5612      -11.1164      1      12      2      19
      -7.15468      -12.0343      1      12      2      19
      -6.45665      -10.8983      1      12      2      19
      -5.22962      -8.85523      1      12      2      19
      -6.67651      -11.0439      1      12      2      19
      -7.45208      -12.2711      1      12      2      19
      -6.88358      -11.1266      1      12      2      19
      -6.30579      -10.0708      1      12      2      19
      -5.886      -9.35779      1      12      2      19
      -6.80077      -10.8003      1      12      2      19
      -7.66174      -11.962      1      12      2      19
      -6.02331      -9.32607      1      12      2      19
      -6.65038      -10.2581      1      12      2      19
      -6.30352      -9.65842      1      12      2      19
      -6.58806      -9.90529      1      12      2      19
      -7.42992      -11.1109      1      12      2      19
      -5.70477      -8.32019      1      12      2      19
      -7.02615      -10.4104      1      12      2      19
      -6.98554      -10.0221      1      12      2      19
      -7.15355      -10.2594      1      12      2      19
      -6.66169      -8.96707      1      12      2      19
      -8.1494      -11.3245      1      12      2      19
      -6.63567      -8.65752      1      12      2      19
      -7.01061      -9.23778      1      12      2      19
      -8.54763      -11.6181      1      12      2      19
      -8.35784      -11.2881      1      12      2      19
      -6.93587      -8.97732      1      12      2      19
      -7.8622      -10.4114      1      12      2      19
      -6.41636      -7.97516      1      12      2      19
      -8.64063      -11.5124      1      12      2      19
      -6.96143      -8.73661      1      12      2      19
      -6.6537      -7.97224      1      12      2      19
      -7.10763      -8.69204      1      12      2      19
      -7.11001      -8.4186      1      12      2      19
      -7.32942      -8.75369      1      12      2      19
      -8.11725      -9.94947      1      12      2      19
      -7.66201      -9.14772      1      12      2      19
      -9.00472      -11.2836      1      12      2      19
      -7.48607      -8.84485      1      12      2      19
      -6.83221      -7.69454      1      12      2      19
      -2.70553      -12.7502      1      12      2      20
      -3.0943      -13.5593      1      12      2      20
      -2.65145      -12.0502      1      12      2      20
      -2.84073      -12.5683      1      12      2      20
      -3.22308      -13.6351      1      12      2      20
      -2.99391      -12.7607      1      12      2      20
      -2.70131      -11.8488      1      12      2      20
      -2.76337      -12.0034      1      12      2      20
      -2.29095      -10.5247      1      12      2      20
      -3.18578      -13.0118      1      12      2      20
      -2.23974      -10.2668      1      12      2      20
      -2.79976      -11.5558      1      12      2      20
      -3.03057      -12.2069      1      12      2      20
      -3.60508      -13.5439      1      12      2      20
      -3.05041      -11.903      1      12      2      20
      -3.08862      -11.6669      1      12      2      20
      -3.52126      -12.8201      1      12      2      20
      -3.20455      -11.5839      1      12      2      20
      -3.76758      -13.0377      1      12      2      20
      -3.51674      -12.0156      1      12      2      20
      -3.70683      -12.5518      1      12      2      20
      -3.53033      -12.0108      1      12      2      20
      -2.88741      -10.072      1      12      2      20
      -3.87039      -12.7298      1      12      2      20
      -3.14157      -10.5864      1      12      2      20
      -3.91651      -12.2788      1      12      2      20
      -3.22003      -10.0426      1      12      2      20
      -3.5163      -10.7641      1      12      2      20
      -3.72645      -11.1679      1      12      2      20
      -3.57891      -10.2013      1      12      2      20
      -3.8647      -11.0029      1      12      2      20
      -3.74657      -10.376      1      12      2      20
      -4.01196      -11.015      1      12      2      20
      -4.87257      -13.2701      1      12      2      20
      -4.55844      -12.3723      1      12      2      20
      -4.42189      -11.8686      1      12      2      20
      -3.61967      -9.42334      1      12      2      20
      -4.81906      -12.663      1      12      2      20
      -4.88594      -12.8294      1      12      2      20
      -4.97525      -12.9371      1      12      2      20
      -4.17228      -10.4816      1      12      2      20
      -3.89709      -9.54258      1      12      2      20
      -4.28515      -10.6754      1      12      2      20
      -5.26652      -12.9095      1      12      2      20
      -5.13381      -12.4097      1      12      2      20
      -4.70075      -10.7315      1      12      2      20
      -5.22385      -12.0334      1      12      2      20
      -4.51714      -9.91541      1      12      2      20
      -5.27416      -11.6322      1      12      2      20
      -5.10309      -10.6438      1      12      2      20
      -4.88823      -9.9977      1      12      2      20
      -5.6571      -11.9243      1      12      2      20
      -5.01425      -10.0066      1      12      2      20
      -5.12698      -10.3356      1      12      2      20
      -4.77704      -9.32595      1      12      2      20
      -5.86841      -11.9033      1      12      2      20
      -5.89456      -11.8093      1      12      2      20
      -4.96529      -9.06916      1      12      2      20
      0.305306      -11.4577      1      12      2      21
      0.343993      -10.4445      1      12      2      21
      -0.00959945      -13.2925      1      12      2      21
      0.187182      -11.4343      1      12      2      21
      0.0826055      -12.2442      1      12      2      21
      0.0699372      -12.207      1      12      2      21
      0.155674      -11.2897      1      12      2      21
      0.129648      -10.6722      1      12      2      21
      0.115855      -10.5714      1      12      2      21
      -0.239016      -13.3509      1      12      2      21
      0.0433347      -10.6121      1      12      2      21
      -0.200637      -12.7104      1      12      2      21
      -0.230539      -12.5963      1      12      2      21
      -0.438522      -12.3209      1      12      2      21
      -0.519958      -12.1506      1      12      2      21
      -0.687585      -13.1694      1      12      2      21
      -0.932494      -12.217      1      12      2      21
      -0.954525      -12.3233      1      12      2      21
      -0.723703      -10.163      1      12      2      21
      -0.946296      -11.5383      1      12      2      21
      -1.24171      -13.6812      1      12      2      21
      -0.882666      -10.4574      1      12      2      21
      -0.915332      -10.3901      1      12      2      21
      -1.16578      -11.13      1      12      2      21
      -1.39554      -12.8881      1      12      2      21
      -1.27563      -11.2292      1      12      2      21
      -1.44072      -11.5028      1      12      2      21
      -1.41588      -11.1026      1      12      2      21
      -1.50464      -11.7575      1      12      2      21
      -1.799      -14.102      1      12      2      21
      -1.77363      -13.8631      1      12      2      21
      -1.37649      -10.2406      1      12      2      21
      -1.72425      -12.9317      1      12      2      21
      -1.87754      -12.5618      1      12      2      21
      -1.94184      -11.5874      1      12      2      21
      -1.94949      -11.3044      1      12      2      21
      -1.96736      -10.8505      1      12      2      21
      -1.89273      -9.95233      1      12      2      21
      -2.15222      -11.3838      1      12      2      21
      -2.3932      -12.6548      1      12      2      21
      -2.16501      -10.145      1      12      2      21
      -2.47678      -12.6152      1      12      2      21
      -2.48027      -12.4378      1      12      2      21
      -2.55007      -13.02      1      12      2      21
      -2.25608      -10.2322      1      12      2      21
      -2.68301      -13.9319      1      12      2      21
      -2.41064      -11.0308      1      12      2      21
      -2.41809      -11.0078      1      12      2      21
      -2.34927      -10.3224      1      12      2      21
      -2.69937      -12.983      1      12      2      21
      -2.65553      -11.9301      1      12      2      21
      -2.67796      -12.0283      1      12      2      21
      -2.75124      -11.9697      1      12      2      21
      -2.77081      -11.4959      1      12      2      21
      -3.04156      -12.8941      1      12      2      21
      -2.94413      -11.948      1      12      2      21
      -3.00378      -12.1528      1      12      2      21
      -3.11712      -13.0065      1      12      2      21
      2.91054      -11.103      1      12      2      22
      2.98564      -11.7732      1      12      2      22
      2.90014      -13.0712      1      12      2      22
      2.80217      -13.052      1      12      2      22
      2.79637      -13.0326      1      12      2      22
      2.84358      -13.6216      1      12      2      22
      2.38673      -10.1081      1      12      2      22
      2.30757      -12.3421      1      12      2      22
      2.24344      -12.2083      1      12      2      22
      2.08212      -11.0779      1      12      2      22
      2.22667      -12.5273      1      12      2      22
      2.02856      -11.8698      1      12      2      22
      1.8642      -10.5282      1      12      2      22
      2.01222      -12.0429      1      12      2      22
      1.98999      -12.1965      1      12      2      22
      1.71036      -10.3239      1      12      2      22
      1.72198      -10.4965      1      12      2      22
      1.725      -10.5539      1      12      2      22
      1.87341      -12.6328      1      12      2      22
      1.99234      -14.2515      1      12      2      22
      1.64973      -11.5498      1      12      2      22
      1.5773      -11.0139      1      12      2      22
      1.8072      -13.1037      1      12      2      22
      1.52554      -11.0701      1      12      2      22
      1.40439      -10.046      1      12      2      22
      1.61009      -13.6095      1      12      2      22
      1.22538      -10.3012      1      12      2      22
      1.38524      -11.8818      1      12      2      22
      1.21066      -10.6522      1      12      2      22
      1.43756      -12.7927      1      12      2      22
      1.51009      -13.6107      1      12      2      22
      1.04338      -10.0061      1      12      2      22
      1.03215      -10.4003      1      12      2      22
      1.42485      -13.9528      1      12      2      22
      1.30019      -12.8687      1      12      2      22
      1.37181      -13.9285      1      12      2      22
      1.25032      -13.0959      1      12      2      22
      0.986437      -11.1543      1      12      2      22
      0.989578      -11.3622      1      12      2      22
      0.892087      -11.0105      1      12      2      22
      1.09174      -13.7161      1      12      2      22
      0.813549      -11.4123      1      12      2      22
      1.00326      -13.1137      1      12      2      22
      0.593219      -10.5908      1      12      2      22
      0.633328      -10.9691      1      12      2      22
      0.518297      -10.5287      1      12      2      22
      0.537471      -11.1008      1      12      2      22
      0.430278      -10.5243      1      12      2      22
      0.846855      -14.2395      1      12      2      22
      0.348973      -10.4773      1      12      2      22
      0.495464      -12.103      1      12      2      22
      0.655513      -14.1805      1      12      2      22
      0.361356      -11.6143      1      12      2      22
      0.101897      -10.1315      1      12      2      22
      0.140352      -10.7023      1      12      2      22
      0.172583      -11.3233      1      12      2      22
      0.0857897      -10.5976      1      12      2      22
      0.17958      -11.4635      1      12      2      22
      0.0598879      -10.5893      1      12      2      22
      0.36767      -14.082      1      12      2      22
      -0.0636641      -10.6203      1      12      2      22
      0.0680199      -12.2503      1      12      2      22
      0.118622      -12.787      1      12      2      22
      -0.0333229      -11.7696      1      12      2      22
      0.0291159      -13.4552      1      12      2      22
      -0.289486      -10.8961      1      12      2      22
      0.00560689      -13.347      1      12      2      22
      -0.205492      -12.7461      1      12      2      22
      6.31764      -12.9341      1      12      2      23
      4.9718      -9.31085      1      12      2      23
      6.07869      -12.5086      1      12      2      23
      5.01476      -9.68001      1      12      2      23
      5.82934      -12.0231      1      12      2      23
      5.14159      -10.1106      1      12      2      23
      5.92194      -12.3407      1      12      2      23
      5.59614      -11.6274      1      12      2      23
      5.81625      -12.7502      1      12      2      23
      5.81359      -12.8742      1      12      2      23
      5.27173      -11.3378      1      12      2      23
      5.67703      -12.5113      1      12      2      23
      4.65004      -9.65325      1      12      2      23
      5.76117      -12.9485      1      12      2      23
      4.27918      -9.30925      1      12      2      23
      5.54974      -13.0331      1      12      2      23
      4.30802      -9.9992      1      12      2      23
      4.07906      -9.40049      1      12      2      23
      3.90864      -9.44951      1      12      2      23
      5.10646      -12.9443      1      12      2      23
      4.98657      -12.7104      1      12      2      23
      3.63151      -9.45102      1      12      2      23
      4.11239      -10.8632      1      12      2      23
      3.87362      -10.4058      1      12      2      23
      4.03688      -10.8896      1      12      2      23
      4.63335      -12.7492      1      12      2      23
      4.42577      -12.44      1      12      2      23
      4.62046      -13.284      1      12      2      23
      3.355      -9.72809      1      12      2      23
      4.45499      -12.9852      1      12      2      23
      3.91897      -11.5991      1      12      2      23
      3.26632      -9.92883      1      12      2      23
      3.3783      -10.6122      1      12      2      23
      3.1975      -10.2393      1      12      2      23
      4.11743      -12.9615      1      12      2      23
      3.81307      -12.2407      1      12      2      23
      3.53328      -11.9674      1      12      2      23
      2.89895      -10.2661      1      12      2      23
      3.13589      -11.0245      1      12      2      23
      3.71686      -12.7122      1      12      2      23
      3.01653      -11.183      1      12      2      23
      2.95861      -11.6912      1      12      2      23
      2.53814      -10.5476      1      12      2      23
      2.37431      -10.0819      1      12      2      23
      2.29476      -10.2158      1      12      2      23
      2.45778      -10.8269      1      12      2      23
      3.41794      -13.5987      1      12      2      23
      3.32568      -13.4931      1      12      2      23
      3.29344      -14.0029      1      12      2      23
      2.80104      -12.7736      1      12      2      23
      2.85363      -13.0431      1      12      2      23
      2.79095      -12.9908      1      12      2      23
      7.67381      -9.05755      1      12      2      24
      7.03679      -8.36158      1      12      2      24
      6.98857      -8.3535      1      12      2      24
      7.94479      -9.86866      1      12      2      24
      7.05489      -8.47152      1      12      2      24
      8.51429      -11.0816      1      12      2      24
      6.90672      -8.53452      1      12      2      24
      8.0871      -10.6459      1      12      2      24
      6.70676      -8.54192      1      12      2      24
      6.23081      -8.3562      1      12      2      24
      8.30826      -11.7094      1      12      2      24
      7.12731      -9.88883      1      12      2      24
      7.20357      -10.0567      1      12      2      24
      6.86409      -9.5545      1      12      2      24
