         x            y         Side    Disk   Ring  Module
      -5.02606      9.7635      1      12      2      10
      -6.01418      11.5429      1      12      2      10
      -6.14892      11.9311      1      12      2      10
      -9.54295      7.16177      1      12      2      11
      -10.5703      8.74667      1      12      2      11
      -8.83137      7.40612      1      12      2      11
      -7.59021      7.16065      1      12      2      11
      -9.03395      9.0583      1      12      2      11
      -7.26229      7.43613      1      12      2      11
      -7.27788      8.44991      1      12      2      11
      -7.77661      9.87673      1      12      2      11
      -12.1416      6.19034      1      12      2      12
      -9.53537      7.01513      1      12      2      12
      -11.098      8.00829      1      12      2      12
      -9.62066      7.21041      1      12      2      12
      -11.8241      3.66995      1      12      2      13
      -9.78459      3.07228      1      12      2      13
      -10.7166      3.83905      1      12      2      13
      -12.6346      4.71843      1      12      2      13
      -11.0432      4.41641      1      12      2      13
      -12.6171      4.98042      1      12      2      13
      -11.3892      -0.323331      1      12      2      14
      -12.4378      1.45807      1      12      2      14
      -13.6694      2.2409      1      12      2      14
      -12.1236      -1.83268      1      12      2      15
      -10.4666      -1.51646      1      12      2      15
      -13.4908      -1.6798      1      12      2      15
      -10.7773      -1.26262      1      12      2      15
      -11.3831      -0.595325      1      12      2      15
      -11.8172      -0.527672      1      12      2      15
      -11.2724      -0.266225      1      12      2      15
      -11.3981      -5.16031      1      12      2      16
      -10.7924      -3.05145      1      12      2      16
      -8.74561      -7.39873      1      12      2      17
      -10.7417      -7.81608      1      12      2      17
      -9.54096      -6.43048      1      12      2      17
      -8.82371      -5.63731      1      12      2      17
      -11.1668      -6.49978      1      12      2      17
      -9.85729      -5.55259      1      12      2      17
      -11.3551      -5.14633      1      12      2      17
      -7.73735      -9.43461      1      12      2      18
      -7.60909      -9.13812      1      12      2      18
      -7.94788      -7.38347      1      12      2      18
      -8.88886      -7.30615      1      12      2      18
      -10.2419      -8.58656      1      12      2      18
      -4.6967      -9.7931      1      12      2      19
      -4.77328      -9.39254      1      12      2      19
      -5.81924      -9.39518      1      12      2      19
      -5.43185      -8.68086      1      12      2      19
      -6.25002      -9.04173      1      12      2      19
      -7.58072      -9.11603      1      12      2      19
      -8.10841      -9.9432      1      12      2      19
      -1.95764      -10.5989      1      12      2      20
      -2.77835      -10.3754      1      12      2      20
      -4.18931      -11.4196      1      12      2      20
      -4.14251      -10.0465      1      12      2      20
      -4.09217      -9.26861      1      12      2      20
      -4.77713      -9.84565      1      12      2      20
      -4.71351      -9.11435      1      12      2      20
      0.345984      -11.6549      1      12      2      21
      0.188123      -12.855      1      12      2      21
      0.28621      -11.7389      1      12      2      21
      0.127425      -10.6317      1      12      2      21
      -0.503932      -12.1423      1      12      2      21
      -0.797921      -13.6919      1      12      2      21
      -0.742074      -10.3317      1      12      2      21
      -1.16348      -10.315      1      12      2      21
      -1.69097      -12.8899      1      12      2      21
      -1.84467      -13.1498      1      12      2      21
      -1.773      -11.5081      1      12      2      21
      -2.0613      -13.9516      1      12      2      21
      -1.93584      -10.5705      1      12      2      21
      -2.74803      -10.3782      1      12      2      21
      2.83453      -10.6506      1      12      2      22
      2.90468      -13.9875      1      12      2      22
      2.23287      -10.9199      1      12      2      22
      2.48253      -14.0855      1      12      2      22
      1.27215      -10.8669      1      12      2      22
      0.991557      -13.4117      1      12      2      22
      0.342996      -11.697      1      12      2      22
      0.140837      -10.6619      1      12      2      22
      0.396367      -13.2425      1      12      2      22
      0.212465      -11.7721      1      12      2      22
      0.211684      -12.9208      1      12      2      22
      4.7566      -10.1923      1      12      2      23
      4.70185      -12.2585      1      12      2      23
      4.14855      -11.89      1      12      2      23
      4.06171      -11.8991      1      12      2      23
      2.82757      -10.6127      1      12      2      23
      2.23152      -10.8849      1      12      2      23
      8.22988      -10.3044      1      12      2      24
      6.85451      -8.44909      1      12      2      24
      8.39786      -11.3589      1      12      2      24
      6.61489      -8.76155      1      12      2      24
      6.58845      -8.74632      1      12      2      24
      6.29036      -8.78692      1      12      2      24
      6.20177      -8.72325      1      12      2      24
      6.15053      -8.69042      1      12      2      24
      6.55388      -10.0805      1      12      2      24
      5.71341      -9.11878      1      12      2      24
      7.01013      -11.6383      1      12      2      24
      6.21028      -10.4264      1      12      2      24
      5.97439      -10.1372      1      12      2      24
      6.484      -11.4368      1      12      2      24
      4.7456      -10.2235      1      12      2      24
      7.99566      -6.50566      1      12      2      25
      9.18178      -8.11759      1      12      2      25
      8.91661      -8.36861      1      12      2      25
      7.76359      -7.22796      1      12      2      25
      7.66608      -8.8829      1      12      2      25
      6.82815      -8.42445      1      12      2      25
      8.19672      -10.2778      1      12      2      25
      6.55767      -8.73121      1      12      2      25
      9.97261      -5.52125      1      12      2      26
      9.96485      -5.53359      1      12      2      26
      10.2549      -6.03174      1      12      2      26
      8.95259      -5.63919      1      12      2      26
      10.2943      -7.06039      1      12      2      26
      8.356      -6.47574      1      12      2      26
      10.5024      -2.08181      1      12      2      27
      10.9257      -3.23641      1      12      2      27
      11.2063      -3.91993      1      12      2      27
      11.4478      -4.56332      1      12      2      27
      12.4146      -4.92278      1      12      2      27
      12.4729      -4.96824      1      12      2      27
      12.7027      -5.18722      1      12      2      27
      13.4367      -0.0143105      1      12      2      28
      14.2693      -0.452618      1      12      2      28
      11.1469      -1.7375      1      12      2      28
      10.5292      -2.09485      1      12      2      28
      15.4665      0.299812      1      12      3      1
      15.4449      0.525149      1      12      3      1
      14.8178      0.840905      1      12      3      1
      15.8702      2.32578      1      12      3      1
      16.0151      3.76195      1      12      3      2
      14.3554      4.84999      1      12      3      2
      16.2982      5.77698      1      12      3      2
      16.1237      5.75151      1      12      3      3
      14.2022      5.81476      1      12      3      3
      15.7766      7.50811      1      12      3      3
      12.6479      6.40672      1      12      3      3
      15.4569      9.19358      1      12      3      4
      12.1504      8.82975      1      12      3      4
      12.3429      9.6787      1      12      3      4
      12.2896      10.6388      1      12      3      5
      11.1622      10.0813      1      12      3      5
      11.9177      11.2655      1      12      3      5
      12.7321      12.405      1      12      3      5
      10.1854      9.95378      1      12      3      5
      9.81699      9.81245      1      12      3      5
      9.7558      9.74621      1      12      3      5
      12.3252      12.3163      1      12      3      5
      12.5704      12.8028      1      12      3      5
      11.5048      12.2872      1      12      3      5
      9.53911      12.184      1      12      3      6
      8.84004      15.5783      1      12      3      7
      7.66382      15.7512      1      12      3      7
      6.92708      14.3494      1      12      3      7
      5.82595      13.5483      1      12      3      7
      5.06471      13.2184      1      12      3      7
      5.94398      17.0107      1      12      3      8
      4.84729      13.3093      1      12      3      8
      5.11894      17.1751      1      12      3      8
      4.55072      16.7758      1      12      3      8
      4.53803      16.7699      1      12      3      8
      3.76111      16.5336      1      12      3      8
      3.20935      14.909      1      12      3      8
      2.60976      13.6083      1      12      3      8
      2.64488      14.5175      1      12      3      8
      2.89954      16.6341      1      12      3      9
      2.11222      17.2155      1      12      3      9
      0.84485      17.7887      1      12      3      9
      0.305451      17.4175      1      12      3      9
      -1.1238      16.5884      1      12      3      10
      -1.50898      16.7457      1      12      3      10
      -1.99109      17.6381      1      12      3      10
      -1.9747      13.9111      1      12      3      10
      -2.01041      13.8829      1      12      3      11
      -3.8691      14.5742      1      12      3      11
      -4.90336      15.844      1      12      3      11
      -5.3796      16.701      1      12      3      11
      -7.71321      13.6903      1      12      3      12
      -8.29309      14.2664      1      12      3      13
      -7.748      13.2767      1      12      3      13
      -9.32809      13.2361      1      12      3      13
      -8.77382      12.1882      1      12      3      13
      -11.3346      13.0804      1      12      3      14
      -10.2517      10.4661      1      12      3      14
      -11.3566      11.4868      1      12      3      14
      -10.8172      10.5467      1      12      3      14
      -10.8258      10.1629      1      12      3      14
      -11.7814      10.9912      1      12      3      14
      -13.0643      11.9736      1      12      3      14
      -12.1116      10.5053      1      12      3      14
      -12.1361      10.3601      1      12      3      15
      -13.3591      10.1125      1      12      3      15
      -14.5085      6.60957      1      12      3      16
      -14.4433      6.55986      1      12      3      16
      -16.5262      5.49063      1      12      3      17
      -15.4814      2.81401      1      12      3      17
      -15.5288      2.78276      1      12      3      18
      -13.6457      2.25162      1      12      3      18
      -16.3853      2.06719      1      12      3      18
      -15.6657      -0.275884      1      12      3      18
      -16.1267      -0.289692      1      12      3      19
      -15.6255      -0.299237      1      12      3      19
      -15.5692      -0.941783      1      12      3      19
      -16.9266      -1.96868      1      12      3      19
      -16.2528      -2.81559      1      12      3      20
      -15.8385      -3.64734      1      12      3      20
      -14.7294      -3.62934      1      12      3      20
      -15.9706      -3.96687      1      12      3      20
      -16.7517      -4.22333      1      12      3      20
      -15.6257      -5.91155      1      12      3      20
      -15.4969      -6.17182      1      12      3      21
      -15.5943      -7.58915      1      12      3      21
      -11.5757      -8.75698      1      12      3      22
      -12.8634      -9.77536      1      12      3      22
      -11.5671      -9.79168      1      12      3      22
      -12.5999      -10.7187      1      12      3      22
      -11.5119      -9.78828      1      12      3      23
      -12.2787      -10.7629      1      12      3      23
      -11.4271      -10.0571      1      12      3      23
      -11.9635      -10.7667      1      12      3      23
      -11.1494      -9.96672      1      12      3      23
      -11.506      -10.7286      1      12      3      23
      -9.07863      -11.5898      1      12      3      24
      -8.52652      -13.6874      1      12      3      24
      -6.99689      -13.9523      1      12      3      25
      -5.2182      -15.3646      1      12      3      26
      -3.90314      -14.4226      1      12      3      26
      -3.99153      -17.2142      1      12      3      26
      -3.95887      -17.289      1      12      3      26
      -3.27971      -15.1078      1      12      3      26
      -2.08499      -13.9665      1      12      3      26
      -2.0389      -13.9457      1      12      3      27
      -0.889259      -15.3527      1      12      3      27
      -0.438862      -17.8845      1      12      3      27
      -0.347498      -14.3475      1      12      3      28
      0.337423      -14.5568      1      12      3      28
      0.784363      -17.2395      1      12      3      28
      0.817823      -14.9269      1      12      3      28
      2.48427      -14.0675      1      12      3      28
      2.89494      -13.9713      1      12      3      28
      2.4883      -14.0243      1      12      3      29
      2.87726      -13.9305      1      12      3      29
      5.90646      -15.2893      1      12      3      30
      5.69808      -14.6242      1      12      3      30
      6.78751      -16.5464      1      12      3      30
      7.25055      -14.4462      1      12      3      30
      7.17958      -12.8619      1      12      3      30
      7.12742      -12.8705      1      12      3      31
      9.12183      -13.6494      1      12      3      31
      8.26634      -11.3152      1      12      3      31
      10.306      -14.2258      1      12      3      31
      11.3514      -13.1769      1      12      3      32
      12.7112      -11.5055      1      12      3      32
      12.8019      -10.437      1      12      3      33
      13.6976      -10.5541      1      12      3      33
      13.2095      -9.78501      1      12      3      33
      12.7446      -9.15734      1      12      3      33
      12.9291      -7.46722      1      12      3      33
      13.2155      -7.48313      1      12      3      33
      13.1829      -7.68948      1      12      3      34
      13.4134      -7.74985      1      12      3      34
      15.9229      -8.36149      1      12      3      34
      15.5803      -5.54292      1      12      3      34
      14.8381      -5.09719      1      12      3      34
      12.9969      -5.227      1      12      3      35
      14.8769      -5.0314      1      12      3      35
      15.6972      -4.71608      1      12      3      35
      14.4322      -2.78395      1      12      3      35
      14.4739      -2.77831      1      12      3      36
      15.4847      -1.56299      1      12      3      36
      13.9378      -0.463274      1      12      3      36
      15.5153      0.280064      1      12      3      36
      19.8825      2.53862      1      12      4      1
      20.5358      2.52614      1      12      4      1
      19.6033      0.736615      1      12      4      1
      19.6151      5.53463      1      12      4      2
      20.1663      4.42582      1      12      4      2
      19.7787      2.6163      1      12      4      2
      18.0798      8.02018      1      12      4      3
      19.5183      7.65846      1      12      4      3
      17.867      6.70006      1      12      4      3
      20.1132      6.4506      1      12      4      3
      19.5638      5.50254      1      12      4      3
      15.5308      9.18025      1      12      4      4
      17.8377      7.95011      1      12      4      4
      17.1513      13.0564      1      12      4      5
      11.61      13.3654      1      12      4      6
      12.3718      12.377      1      12      4      6
      12.8001      12.4443      1      12      4      6
      13.2741      12.6358      1      12      4      6
      10.3448      15.9171      1      12      4      7
      10.5733      15.5022      1      12      4      7
      8.02402      17.8846      1      12      4      8
      9.87782      17.8419      1      12      4      8
      8.69601      15.5785      1      12      4      8
      10.046      17.5447      1      12      4      8
      10.1612      16.0674      1      12      4      8
      10.8022      16.3802      1      12      4      8
      5.44857      18.8039      1      12      4      9
      5.46262      18.8058      1      12      4      9
      5.5675      18.7986      1      12      4      9
      5.08068      17.1649      1      12      4      9
      5.9143      16.9419      1      12      4      9
      6.226      17.3599      1      12      4      9
      7.20657      17.473      1      12      4      9
      8.28608      18.1543      1      12      4      9
      4.64489      19.6245      1      12      4      10
      5.19208      18.6446      1      12      4      10
      5.15889      17.1867      1      12      4      10
      0.268472      17.7076      1      12      4      11
      0.819945      17.8073      1      12      4      11
      0.86091      17.6383      1      12      4      11
      0.947478      17.7109      1      12      4      11
      1.90028      19.7575      1      12      4      11
      -1.99382      17.6631      1      12      4      12
      -1.8417      20.0628      1      12      4      12
      -1.1165      20.3255      1      12      4      12
      -0.319994      19.5092      1      12      4      12
      0.0622978      18.0548      1      12      4      12
      -5.26611      18.2392      1      12      4      13
      -4.75151      17.7671      1      12      4      13
      -3.92278      20.5908      1      12      4      13
      -7.42999      17.3596      1      12      4      14
      -5.57553      17.2273      1      12      4      14
      -5.34848      18.331      1      12      4      14
      -11.3143      18.5062      1      12      4      15
      -9.63248      18.0709      1      12      4      15
      -7.56899      17.1521      1      12      4      15
      -14.2414      16.2676      1      12      4      16
      -11.8936      14.9453      1      12      4      16
      -10.3465      14.9529      1      12      4      16
      -13.0612      11.7796      1      12      4      17
      -13.4134      12.8646      1      12      4      17
      -11.9201      14.1596      1      12      4      17
      -15.242      12.3753      1      12      4      18
      -16.7028      8.41259      1      12      4      19
      -16.5845      5.66947      1      12      4      20
      -19.4748      4.21354      1      12      4      21
      -21.1496      1.36201      1      12      4      22
      -20.7649      1.3557      1      12      4      22
      -20.3812      1.88106      1      12      4      22
      -20.4756      -0.701255      1      12      4      23
      -19.872      -6.00213      1      12      4      24
      -17.8914      -7.08464      1      12      4      25
      -19.8198      -5.96222      1      12      4      25
      -16.3748      -10.8307      1      12      4      26
      -15.8405      -9.01468      1      12      4      26
      -18.1206      -10.1195      1      12      4      26
      -18.4424      -9.16191      1      12      4      26
      -16.3283      -10.798      1      12      4      27
      -12.7869      -15.091      1      12      4      28
      -12.9795      -14.8953      1      12      4      29
      -9.99385      -16.8774      1      12      4      30
      -5.25036      -18.2367      1      12      4      31
      -7.04713      -18.4214      1      12      4      31
      -4.28937      -20.0287      1      12      4      32
      -3.91388      -17.2936      1      12      4      32
      -5.28661      -18.2859      1      12      4      32
      -0.481171      -17.8024      1      12      4      33
      -2.16854      -20.2992      1      12      4      33
      5.6061      -19.0258      1      12      4      35
      7.60545      -17.2257      1      12      4      36
      6.78372      -16.5749      1      12      4      36
      5.62709      -19.154      1      12      4      36
      10.3912      -18.052      1      12      4      37
      10.007      -17.5204      1      12      4      37
      9.76182      -19.0117      1      12      4      37
      8.09552      -16.1801      1      12      4      37
      7.61859      -17.0907      1      12      4      37
      10.3908      -14.2444      1      12      4      38
      13.4357      -13.9466      1      12      4      39
      15.7157      -11.8865      1      12      4      40
      15.8741      -13.1087      1      12      4      40
      17.4302      -7.96785      1      12      4      41
      18.7281      -8.69352      1      12      4      41
      16.0595      -8.37915      1      12      4      41
      15.4239      -8.22547      1      12      4      41
      20.1865      -6.03906      1      12      4      42
      20.1897      -6.05895      1      12      4      42
      17.5775      -7.87713      1      12      4      42
      18.7814      -8.6315      1      12      4      42
      19.842      -3.12593      1      12      4      43
      18.5043      -3.57635      1      12      4      43
      19.9187      -4.56325      1      12      4      43
      20.1451      -6.01844      1      12      4      43
      19.7165      -0.790063      1      12      4      44
      22.3042      -0.154688      1      12      5      1
      24.0615      0.588706      1      12      5      1
      25.3849      0.755095      1      12      5      1
      23.7993      8.4418      1      12      5      3
      19.7172      7.54188      1      12      5      3
      20.1573      9.4686      1      12      5      4
      22.378      12.0052      1      12      5      4
      20.1237      14.25      1      12      5      5
      19.6708      14.6214      1      12      5      5
      17.1817      13.0668      1      12      5      5
      17.1136      13.0414      1      12      5      6
      16.8254      15.1162      1      12      5      6
      15.9106      17.3937      1      12      5      7
      12.7327      21.3235      1      12      5      8
      12.1933      20.9165      1      12      5      9
      10.5945      22.1583      1      12      5      9
      7.98479      20.6875      1      12      5      10
      4.95452      21.3905      1      12      5      11
      2.65224      21.6341      1      12      5      11
      2.62926      21.6386      1      12      5      11
      2.61343      21.652      1      12      5      11
      0.652048      24.3562      1      12      5      12
      0.308869      22.605      1      12      5      12
      0.271803      22.2462      1      12      5      12
      0.224694      22.2587      1      12      5      13
      -0.289093      24.8111      1      12      5      13
      -2.39398      24.9622      1      12      5      13
      -2.65245      22.1377      1      12      5      13
      -3.71286      25.1195      1      12      5      14
      -11.376      20.7246      1      12      5      16
      -11.5755      20.2732      1      12      5      17
      -11.2675      18.5887      1      12      5      17
      -14.0032      16.5231      1      12      5      18
      -14.3948      16.9613      1      12      5      18
      -15.7233      17.009      1      12      5      18
      -17.0686      16.2358      1      12      5      19
      -17.5911      13.909      1      12      5      19
      -17.1248      12.4291      1      12      5      20
      -20.8799      8.89751      1      12      5      21
      -20.6342      8.59083      1      12      5      22
      -21.4385      7.23646      1      12      5      22
      -21.9301      5.21799      1      12      5      23
      -23.5719      4.85254      1      12      5      23
      -21.6782      1.01746      1      12      5      24
      -21.6781      0.979912      1      12      5      24
      -22.2213      0.0624754      1      12      5      24
      -22.5308      -0.0624691      1      12      5      25
      -25.2787      -2.0699      1      12      5      25
      -21.0888      -3.0326      1      12      5      26
      -22.3712      -10.7967      1      12      5      28
      -22.2109      -11.5065      1      12      5      28
      -21.3331      -12.2905      1      12      5      28
      -21.3374      -12.3795      1      12      5      29
      -19.2682      -12.1341      1      12      5      29
      -19.8331      -14.8111      1      12      5      29
      -18.4984      -14.0335      1      12      5      29
      -18.4323      -13.9975      1      12      5      30
      -17.2412      -14.4902      1      12      5      30
      -17.6259      -14.8411      1      12      5      30
      -18.0274      -15.4007      1      12      5      30
      -13.5834      -19.9069      1      12      5      32
      -13.7406      -20.3055      1      12      5      32
      -11.9571      -18.2483      1      12      5      32
      -4.65071      -23.5537      1      12      5      35
      -2.49629      -24.8795      1      12      5      36
      -2.21008      -23.0823      1      12      5      36
      -1.45235      -22.6203      1      12      5      36
      0.892587      -23.6904      1      12      5      37
      7.36808      -24.0052      1      12      5      39
      7.01349      -21.9794      1      12      5      39
      8.40614      -20.0862      1      12      5      39
      8.29034      -19.9681      1      12      5      40
      9.66463      -19.056      1      12      5      40
      12.5767      -18.3641      1      12      5      41
      15.4736      -19.502      1      12      5      42
      16.03      -19.0867      1      12      5      42
      17.0216      -16.3956      1      12      5      43
      17.0491      -16.3981      1      12      5      43
      17.4258      -13.6876      1      12      5      43
      21.1743      -12.5684      1      12      5      44
      20.4878      -11.751      1      12      5      45
      21.1654      -11.8239      1      12      5      45
      20.9094      -7.58027      1      12      5      46
      21.0362      -7.54929      1      12      5      46
      22.0477      -6.34498      1      12      5      46
      21.1458      -5.98074      1      12      5      46
      22.4874      -5.13626      1      12      5      47
      22.0687      -4.3473      1      12      5      47
      22.4618      -4.23852      1      12      5      47
      23.8492      -3.72941      1      12      5      47
      23.4342      -3.35246      1      12      5      47
      24.3298      -2.66583      1      12      5      48
      23.2591      -0.334185      1      12      5      48
      22.2331      -0.165718      1      12      5      48
      8.93584      3.02132      2      9      1      1
      7.74557      2.08864      2      9      1      1
      6.31542      1.8385      2      9      1      1
      6.73253      1.5089      2      9      1      1
      9.27261      1.59899      2      9      1      1
      6.61547      1.09602      2      9      1      1
      9.09114      1.3551      2      9      1      1
      6.72681      0.649046      2      9      1      1
      9.13052      0.96015      2      9      1      1
      8.10692      0.703108      2      9      1      1
      9.50446      0.711172      2      9      1      1
      8.45025      0.249921      2      9      1      1
      7.74682      0.0968111      2      9      1      1
      5.65379      4.02342      2      9      1      2
      5.24556      3.76366      2      9      1      2
      6.6103      3.45056      2      9      1      2
      7.94084      3.4414      2      9      1      2
      9.95018      3.58302      2      9      1      2
      8.90391      3.00672      2      9      1      2
      7.7133      2.07969      2      9      1      2
      6.40346      1.36459      2      9      1      2
      4.61064      6.71293      2      9      1      3
      6.24235      7.89875      2      9      1      3
      5.45767      5.97917      2      9      1      3
      7.21153      7.69413      2      9      1      3
      5.58007      5.36292      2      9      1      3
      5.80065      5.32471      2      9      1      3
      7.13143      6.3159      2      9      1      3
      6.94505      5.6811      2      9      1      3
      5.72203      4.31482      2      9      1      3
      5.26332      3.78075      2      9      1      3
      2.26693      7.02237      2      9      1      4
      2.5303      5.7758      2      9      1      4
      3.85424      6.55389      2      9      1      4
      3.97672      6.64559      2      9      1      4
      4.59604      6.67835      2      9      1      4
      -0.495404      7.06012      2      9      1      5
      -0.492089      6.93265      2      9      1      5
      0.861767      9.55156      2      9      1      5
      1.687      7.91054      2      9      1      5
      1.79999      8.17646      2      9      1      5
      2.44575      8.57087      2      9      1      5
      2.44667      8.43994      2      9      1      5
      2.75586      9.60633      2      9      1      5
      -3.01491      10.062      2      9      1      6
      -2.43233      7.21473      2      9      1      6
      -1.77925      7.47021      2      9      1      6
      -1.72709      7.20479      2      9      1      6
      -1.96584      10.1521      2      9      1      6
      -1.01191      6.27569      2      9      1      6
      -1.51576      10.492      2      9      1      6
      -1.03306      9.42307      2      9      1      6
      -0.663669      7.96112      2      9      1      6
      -0.487346      6.90446      2      9      1      6
      -0.486386      7.02625      2      9      1      6
      -0.68466      8.27811      2      9      1      6
      -5.46624      7.19003      2      9      1      7
      -4.19639      5.45498      2      9      1      7
      -4.18098      5.4791      2      9      1      7
      -4.33413      5.7556      2      9      1      7
      -4.13076      5.5453      2      9      1      7
      -4.12927      5.51166      2      9      1      7
      -3.66229      5.92937      2      9      1      7
      -4.7147      8.85389      2      9      1      7
      -4.6241      8.98994      2      9      1      7
      -3.04038      6.27996      2      9      1      7
      -3.28953      7.01647      2      9      1      7
      -2.46306      7.23706      2      9      1      7
      -6.6553      4.66827      2      9      1      8
      -7.60502      5.8612      2      9      1      8
      -7.28321      5.79298      2      9      1      8
      -5.37865      3.90611      2      9      1      8
      -6.97435      7.40745      2      9      1      8
      -4.31047      5.72999      2      9      1      8
      -5.49372      7.14658      2      9      1      8
      -3.63048      5.90913      2      9      1      8
      -10.0028      3.67273      2      9      1      9
      -7.24191      2.5638      2      9      1      9
      -9.47523      4.57581      2      9      1      9
      -5.84806      2.91773      2      9      1      9
      -8.07392      4.49967      2      9      1      9
      -6.17508      3.73137      2      9      1      9
      -8.93893      5.18732      2      9      1      9
      -5.42661      3.88006      2      9      1      9
      -5.40378      3.92199      2      9      1      9
      -6.68524      4.69277      2      9      1      9
      -8.11503      -0.308072      2      9      1      10
      -8.06305      -0.0438515      2      9      1      10
      -6.97771      0.0888987      2      9      1      10
      -9.9624      0.571752      2      9      1      10
      -8.66017      0.601962      2      9      1      10
      -10.549      1.34778      2      9      1      10
      -8.51418      1.13969      2      9      1      10
      -10.4656      1.49031      2      9      1      10
      -8.2784      1.6044      2      9      1      10
      -7.21736      2.54369      2      9      1      10
      -8.78545      -2.94688      2      9      1      11
      -9.81935      -2.92771      2      9      1      11
      -9.07009      -2.23767      2      9      1      11
      -6.89004      -1.28238      2      9      1      11
      -6.76066      -1.0113      2      9      1      11
      -8.22151      -0.427642      2      9      1      11
      -8.16276      -0.350559      2      9      1      11
      -10.6465      -0.668196      2      9      1      11
      -9.44514      -0.317707      2      9      1      11
      -7.00626      0.0913544      2      9      1      11
      -6.97558      -5.1153      2      9      1      12
      -5.85908      -4.41772      2      9      1      12
      -5.89309      -4.23303      2      9      1      12
      -7.69502      -4.93825      2      9      1      12
      -5.60907      -3.40884      2      9      1      12
      -8.74585      -2.94203      2      9      1      12
      -3.98398      -5.47068      2      9      1      13
      -4.67241      -6.11314      2      9      1      13
      -4.20902      -5.26032      2      9      1      13
      -5.87369      -6.87216      2      9      1      13
      -5.10915      -5.84631      2      9      1      13
      -4.52429      -4.8171      2      9      1      13
      -5.89996      -6.08222      2      9      1      13
      -7.10136      -6.82736      2      9      1      13
      -6.61558      -5.82651      2      9      1      13
      -5.87917      -4.43915      2      9      1      13
      -7.01416      -5.13856      2      9      1      13
      -6.44763      -4.53402      2      9      1      13
      -5.78827      -3.64043      2      9      1      13
      -1.73272      -6.84512      2      9      1      14
      -3.31895      -8.81837      2      9      1      14
      -3.42607      -8.81384      2      9      1      14
      -2.33045      -6.4488      2      9      1      14
      -4.61636      -8.81411      2      9      1      14
      -3.51962      -5.35036      2      9      1      14
      -3.97153      -5.44596      2      9      1      14
      -5.08764      -7.55148      2      9      1      14
      -5.61975      -8.25791      2      9      1      14
      -4.64103      -6.09361      2      9      1      14
      -1.36502      -10.5282      2      9      1      15
      -1.47237      -10.3811      2      9      1      15
      -1.50691      -10.463      2      9      1      15
      -1.99981      -9.83758      2      9      1      15
      -1.91665      -8.28976      2      9      1      15
      -1.76677      -6.86401      2      9      1      15
      -2.34302      -6.47505      2      9      1      15
      1.97884      -7.38791      2      9      1      16
      1.46586      -8.01652      2      9      1      16
      1.40703      -8.49211      2      9      1      16
      0.556009      -9.14385      2      9      1      16
      0.178072      -10.3694      2      9      1      16
      5.4137      -6.94821      2      9      1      17
      4.99637      -6.89011      2      9      1      17
      5.3114      -8.16783      2      9      1      17
      3.76234      -5.63988      2      9      1      17
      3.70869      -5.57988      2      9      1      17
      4.55609      -7.39535      2      9      1      17
      4.10484      -7.22077      2      9      1      17
      3.24762      -6.09571      2      9      1      17
      4.3734      -9.52218      2      9      1      17
      1.98607      -7.42391      2      9      1      17
      8.06135      -6.37708      2      9      1      18
      5.90242      -4.26016      2      9      1      18
      5.77635      -6.49583      2      9      1      18
      5.39314      -6.92152      2      9      1      18
      3.75971      -5.32683      2      9      1      18
      6.52207      -8.32696      2      9      1      18
      3.69696      -5.55948      2      9      1      18
      4.95939      -6.87388      2      9      1      18
      8.48614      -2.61376      2      9      1      19
      7.03324      -2.06918      2      9      1      19
      7.75518      -2.97293      2      9      1      19
      6.27356      -3.54587      2      9      1      19
      8.50685      -4.8886      2      9      1      19
      6.03957      -4.32811      2      9      1      19
      6.68855      0.645375      2      9      1      20
      8.40804      0.238079      2      9      1      20
      7.79458      0.0127608      2      9      1      20
      6.707      -1.41407      2      9      1      20
      8.93016      -2.09718      2      9      1      20
      7.00008      -2.05958      2      9      1      20
      8.45152      -2.58772      2      9      1      20
      11.7592      0.685352      2      9      2      1
      11.3307      3.74627      2      9      2      2
      9.82455      3.65527      2      9      2      2
      13.1896      5.31466      2      9      2      2
      10.4188      5.20055      2      9      2      2
      10.2867      5.66124      2      9      2      3
      10.0482      5.96321      2      9      2      3
      9.15687      6.44313      2      9      2      3
      8.97326      6.66007      2      9      2      3
      8.60357      7.17315      2      9      2      3
      8.51915      6.31557      2      9      2      4
      8.56808      7.1314      2      9      2      4
      9.66471      8.37955      2      9      2      4
      8.37696      8.64246      2      9      2      4
      7.18899      7.67513      2      9      2      4
      8.79951      10.0431      2      9      2      4
      7.06832      10.0883      2      9      2      5
      2.8593      10.9834      2      9      2      6
      2.84397      11.8782      2      9      2      6
      2.91038      11.0047      2      9      2      7
      2.84718      11.9287      2      9      2      7
      0.849884      11.116      2      9      2      7
      -0.084425      12.1683      2      9      2      7
      0.0719956      13.6236      2      9      2      7
      0.031809      13.321      2      9      2      8
      -0.0904983      12.1125      2      9      2      8
      -0.996217      11.244      2      9      2      8
      -1.26099      10.5285      2      9      2      8
      -1.96775      10.174      2      9      2      8
      -1.97322      10.2222      2      9      2      9
      -3.05941      10.1285      2      9      2      9
      -4.00992      11.9279      2      9      2      9
      -4.7242      11.4609      2      9      2      9
      -4.8921      10.8873      2      9      2      9
      -5.29667      11.396      2      9      2      9
      -5.38431      11.561      2      9      2      9
      -4.8723      10.8297      2      9      2      10
      -5.32921      11.524      2      9      2      10
      -6.21691      10.6469      2      9      2      10
